video_id,transcript
EIPLzPk-k2A,
FpKwCl-IGj8,"per Qué belleza lo que di
cre primera vez que alguien del público
va a ver parte del show eso nunca se
había visto antes podemos invocar allá
los primeros espectadores
delocal los mejores regalos del mundo
la chimbit a ver dónde están que peleen
la nalguita como chinchan se sientan en
la silla del Ur aquí llegaron las
ganadoras
delos y bueno Vamos a entrar lugar de
entrenamiento de La
tropa haido increblemente asombros
divino divino divino es es las luces el
escenario todo no hubo como esa parte
favorita la verdad Todo está muy chimba
todo está super perfecto
meado horrible la al estar acá la verdad
todo muy ch no tengo
palabras estoy pensando a dnde ir a ver
una experiencia
[Música]
única y"
cf2mDEsoK24,"[Música]
Hola vacaciones estamos en
Alina
aterrizamos he mejorado en el jf por
favor Gracias al camarógrafo gracias al
camarógrafo gracias camarógrafo por los
trucos Exacto me ha compartido todos sus
trucos Enton
od
poras abr convocatoria para defender
para los quieran presentarse para
ganar dice que juega
mucho fuertes declaraciones fuertes
declaraciones le dimos
[Risas]
vi aquí al sticker del molo
yanke la primera vez que fimos perre
nuestro
compañero pasó muy bueno y le hicimos un
montaje con con
unos tenemos merch tenemos tenemos tod
es una unidad de negocio unidad más
fuerte Un saludo para el molo
donde quiera que estés
Compañero ya sé que tu relación se odió
sé que tal sola puede ser extraño yo F
que tanto te insistió yo te decía que si
tú decía que no aquí estamos los nos
perd te amo salo te amo
[Música]
[Aplausos]
[Música]
los parceros que vinieron a buscar
[Aplausos]
chimbit Acuérdese que hoy se vale de
[Música]
todoes veneno en el funny p para echarle
a las gatitas en los trago esta noche Ey
las cicatrices se borran con una noche
de perreo y alcohol ella no quiere
visitar al doctor sus amigas dicen Sella
dice no llega el fin de y empieza a
recordar
esquir su cor
enterrar te
enterra le partieron el cora con una
pistola
[Música]
por dentro se arregló
[Música]
sol pero mira dónde vamos mir mir
[Música]
de est perdida y ahora anda en
to volamos a hacerlo aunque no ha
tor mio
contigo
me pases
efectivo para gastármelo todo en
ti amanece otra vez
conmigo maes
[Música]"
8rCZzAOEzvg,"♪♪♪
♪ LLEGARON LAS CHIMBAS YA ♪
♪ LA HOOKAH PRENDÍA, TRAGO
EN MANO ♪
♪ QUIERE ALCOHOL Y ALGO MÁS ♪
♪ SE LE VEN LAS GANAS Y ESAS
NALGAS CUANDO ENTRARON PA’ CA ♪
♪ TIENEN MESAS, TODAS PASAN Y
NO PAGAN ♪
♪ ME QUEDO CON ESA Y AHORA ES
QUE ESTO EMPIEZA ♪
♪ MAMI TU PONES LA FECHA ♪
♪ TRAJE PA’ ENCENDER LA MECHA ♪
♪ FUCK SI TU ESTAS DESPECHAL ♪
♪ BEBE LA SUERTE YA
ESTÁ ECHADA ♪
♪ TE TRAJE ESTA BELLAQUERA
PA’ MATARLA A TU LAO’ ♪
♪ HOY MI CAMA ESTÁ VACÍA Y EL
VIP FULETIAO’ ♪
♪ YO PENSANDO EN QUE TE HARÍA
SI NOS QUEDAMOS ENCERRADO ♪
♪ MAMITA ESTARÍA HIJO E' PUTA
SALIR DE AQUÍ CORONAO ♪
♪ LA CHAMPAÑA EN LA MESA ♪
♪ LA BABY ES LINDA ELLA NO
SE ESTRESA ♪
♪ LA MAMI ES FLAQUITA Y EL
CULO LE PESA ♪
♪ ME IMAGINO EL CUERPO
ACEITADITO EN EL IMPREZA ♪
♪ IRREVERENTE SIN AUTORIDAD ♪
♪ A LOS NOVIOS BEBE LES
TIENE FOBIA ♪
♪ UN ANGELITO Y SE
VUELVE DEMONIA ♪
♪ NO ES POR NA' PERO AQUÍ YA
HAY HISTORIA (SI) ♪
♪ SI NO SALE EL SOL NO SE
VA A ENTRAR ♪
♪ NO SE VA QUEDAR AQUÍ ♪
♪ ELLA SABE QUE LA NOCHE ES
PA JANGUEAR, NO ES PA’ SUFRIR ♪
♪ TE TRAJE ESTA BELLAQUERA
PA’ MATARLA ♪
♪ HOY MI CAMA ESTÁ VACÍA Y EL
VIP FULETIAO’ ♪
♪ YO PENSANDO EN QUE TE HARÍA
SI NOS QUEDAMOS ENCERRADO ♪
♪ MAMITA ESTARÍA HIJO E' PUTA
SALIR DE AQUÍ CORONAO ♪
♪ Y ESA SERIEDAD, PORQUE ♪
♪ HOY SALISTE TODA FICHU A LA
DISCO PA’ QUE ♪
♪ UN TRAGUITO VEN RELÁJATE ♪
♪ AL FINAL SE NOS VA A DAR,
BABY YO SE ♪
♪ Y YO LA VEO, COMO LUCE
ENTRE LAS LUCES, YO LA QUIERO ♪
♪ ESA CARITA DE NENA BUENA
NO LA CREO ♪
♪ PRENDEMOS EN EL VIP Y NOS
VAMO A FUEGO ♪
♪ TÚ Y YO DE NEGRO ♪
♪ HOY VA HABER ENTIERRO ♪
♪ DIME SI TIENES NOVIO,
QUE TE NOTO ESCONDÍA’ ♪
♪ Y ESA CARA DE ODIO COMO
HAGO QUE TE RÍAS ♪
♪ LO QUE TE PUSISTE PLUS
ESE MAQUILLAJE ♪
♪ SI TU FUERAS MIS OJOS Y
VERÍAS TU NALGAJE DESDE AQUÍ ♪
♪ ESTAS EN TU PEAK ♪
♪ VAMOS A PRENDER UN BLUNT ♪
♪ TENGO KUSH Y BLUE DREAM,
LA NOTA EN MIL ♪
♪ NO VAMOS A DORMIR ♪
♪ SON LAS 3 Y YA ESTOY EN TI ♪
♪ MA TU VA A CAER DESPUÉS
DE UN REFILL ♪
♪ QUE CABRON VERTE SONREÍR ♪
♪ ‘TABAMOS BORRACHO Y
SUBIMOS UN REEL ♪
♪ EN MI CASA ESTÁ MI CAMA SI
NO TIENES PA’ DONDE IR ♪
♪ BABY YA TE SIENTO LATIR ♪
♪ Y SI LLEGASTE PA’ DONDE MI ♪
♪ ES QUE ME VISTE YO MIRANDO
POR LOS ESPEJOS ♪
♪ Y ESA SERIEDAD PORQUE ♪
♪ HOY SALISTE TODA LINDA
PA’ LA DISCO BEBE ♪
♪ UN TRAGUITO VEN RELÁJATE ♪
♪ AL FINAL SE NOS VA A DAR,
BABY YO SE ♪
♪ Y YO LA VEO, COMO LUCE
ENTRE LAS LUCES, YO LA QUIERO ♪
♪ ESA CARITA DE NIÑA BUENA
NO LA CREO ♪
♪ PRENDEMOS EN EL VIP Y NOS
VAMO A FUEGO ♪
♪ TÚ Y YO DE NEGRO ♪
♪ TODO LO QUE NOS PROMETIMOS SE
QUEDÓ EN EL APTO EN BRICKELL ♪
♪ JUNTOS DESCUBRIMOS LO
CHIMBA QUE ES VER AMANECER ♪
♪ TE LLEVE PA PAPI, TE LLEVE
PA GEKKO Y NI QUERÍAS COMER ♪
♪ OJALA ME HUBIERAS DICHO
QUE ERA LA ÚLTIMA VEZ ♪
♪ PA’ HABERTE ROBAO TO’ EL DÍA ♪
♪ ME DUELE QUE NO SEAS MÍA ♪
♪ HOY SALGO DE CASERÍA ♪
♪ MAMI COMO ME OLVIDAS ♪
♪ SI YO DESDE ESA NOCHE QUE TE ♪
♪ COMÍ EN EL PORSCHE ♪
♪ DIJISTE “BEBE SOY TUYA” ♪
♪ Y YA NI ME RECONOCES ♪
♪ PENSÁNDOTE, YA YO NI FUMABA ♪
♪ PERO ME ENNOTE ♪
♪ SALI CON OTRA,
PERO ME SPOTIE ♪
♪ TUVE LA MALA SUERTE QUE FUE
EL MISMO HOTEL ♪
♪ DONDE LO HICIMOS
Y NOS QUISIMOS ♪
♪ Y AHORA ME TRATAS FLOW
DESCONOCIDO ♪
♪ ESTA CABRON QUE NI
NOS DESPEDIMOS ♪
♪ SENTIR A OTRA NO
TIENE SENTIDO ♪
♪ NO DIGAS NA’ ♪
♪ NO ME DIGAS “TE QUIERO” ♪
♪ SUÉLTATE EL PELO CON
LA VISTA AL MAR ♪
♪ YA ROMPIMOS EL HIELO ♪
♪ ESTOY EN EL CIELO Y
TU ESTAS POR LLEGAR ♪
♪ HACE RATO QUE SOÑÉ CON ESA
CARA ANGELICAL ♪
♪ ESE CUERPO MAMACITA SOLO
ME INCITA PECAR ♪
♪ NO ME DIGAS “TE QUIERO” ♪
♪ SUÉLTATE EL PELO CON
LA VISTA AL MAR ♪
♪ YA ROMPIMOS EL HIELO ♪
♪ ESTOY EN EL CIELO Y
TU ESTAS POR LLEGAR ♪
♪ HACE RATO QUE SOÑÉ CON ESA
CARA ANGELICAL ♪
♪ ESE CUERPO MAMACITA SOLO ME
INCITA PECAR ♪
♪♪
♪ VAMO’ A PRENDER SOUR DIESEL ♪
♪ DALE MAMI QUE DICES ♪
♪ UN SKY JUICE LLEGANDO
AL HOTEL ♪
♪ TE IMAGINAS BAHAMAS
A LA FRESKI ♪
♪ TÚ Y YO EN EL JETSKI ♪
♪ COMO HABLAMOS POR EL CEL ♪
♪ VAMO HACERLO REAL ♪
♪ LLENA DE SAL ♪
♪ TÚ Y YO CHINGANDO EN LA
VISTA AL MAR ♪
♪ TU SIENTES EL VIBE ♪
♪ LETS GO WILD ♪
♪ BABY ESE DÍA YA
ESTÁ ACERCÁNDOSE ♪
♪ ESTA NOCHE ES PA’ JANGUEAR ♪
♪ NO PA PERDER EL TIEMPO ♪
♪ APROVECHA QUE ESTAMO AQUÍ ♪
♪ VAMOS A BAILARLO LENTO ♪
♪ ESTAS BOTELLAS VAN POR TI ♪
♪ PA’ TI SOLA EL VIP ♪
♪ NO SÉ SI ES HOY PERO
VOY A PROBAR ♪
♪ TODO TU CUERPO ♪
♪ NOS DESVIAMOS DE LA RUTA ♪
♪ UNA CACHA TE DESPREOCUPA
LA PLAYITA PA’ NOSOTROS DOS ♪
♪ NOS DESPOTIAMOS,
TU DISFRUTAS ♪
♪ DE ESTA NOTA HASTA QUE SE
GUARDA EL SOL ♪
♪ A MÍ ME GUSTA TU FLOW ♪
♪ CUANDO ENTRAMOS EN CALOR ♪
♪ PA, DARLE FUEGO AL PRE ROLL ♪
♪ Y CUANDO NO SE ARROPA
EN LA NOCHE ♪
♪ VEO MI CABEZA EN TUS
PIERNAS ENREDA ♪
♪ ME SIENTO EN EL AGUA
SIN EL BOTE ♪
♪ NO TE HAS METIDO Y YA TE
SIENTO MOJA ♪
♪ TU DILATANDO MI PUPILA
SON DICHOSOS ESTOS OJOS
QUE TE MIRAN ♪
♪ ESE CUERPO DE BAILARINA,
MA QUE DIOS TE LO BENDIGA ♪
♪ EN ROLO OTRO PA’ FUMARNOS
UN GORILA GLUE ♪
♪ ESTA NOCHE ES PA’ JANGUEAR ♪
♪ NO PA PERDER EL TIEMPO ♪
♪ APROVECHA QUE ESTAMO AQUÍ ♪
♪ VAMOS A BAILARLO LENTO ♪
♪ ESTAS BOTELLAS VAN POR TI ♪
♪ PA’ TI SOLA EL VIP ♪
♪ NO SÉ SI ES HOY PERO VOY A
PROBAR TODO TU CUERPO ♪
♪ MAMI YO ESTOY LOCO
POR GUAYARTE ♪
♪ EN ESE BLUE JEAN TÚ LA PARTE ♪
♪ VI TU G STING, ESO ES PURO
BLING BLING ♪
♪ BO LO DE NOSOTROS
ES DE ANTES ♪
♪ TODOS TE MIRAN
Y NADIE TE TOCA ♪
♪ TÚ ESTÁS CONMIGO Y ESO ES
LO QUE LE CHOCAN ♪
♪ MÍRAME EL FLOW, EL PIQUETE,
LAS JOYAS ♪
♪ PUESTO PA’ TI BABY
PORQUE ME SOYAS ♪
♪ ESTA NOCHE ES PA’ JANGUEAR ♪
♪ NO PA PERDER EL TIEMPO ♪
♪ APROVECHA QUE ESTAMO AQUÍ ♪
♪ VAMOS A BAILARLO LENTO ♪
♪ ESTAS BOTELLAS VAN POR TI ♪
♪ PA’ TI SOLA EL VIP ♪
♪ NO SÉ SI ES HOY PERO
VOY A PROBAR ♪
♪ TODO TU CUERPO ♪
♪ MAMI YO ESTOY LOCO
POR GUAYARTE ♪
♪ EN ESE BLUE JEAN TÚ LA PALTE ♪
♪ VI TU G STING, ESO ES PURO
BLING BLING ♪
♪ TO LO DE NOSOTROS
ES DE ANTES ♪
♪ ESTA NOCHE ES PA’ JANGUEAR ♪
♪ NO PA PERDER EL TIEMPO ♪
♪ APROVECHA QUE ESTAMO AQUÍ ♪
♪ VAMOS A BAILARLO LENTO ♪
♪♪"
ESy1F92u0wU,
4F0cCKFac04,
GMpZ4hSR6Xg,
2p6O7EmroEs,
YjTjEVKH34M,
ZTUWpoeAsQk,"yeah diga nosotros Nunca tuvimos un plan
los temas se pegaron y empecé a girar me
hicieron comer por
tener como Go u Mi papá es que la palua
mi papá las
6:16 preocupados todo el mundo siete
llamadas perdidas de cada uno l
esperando hasta las 12 de dónde vamos a
salir las 12 se quedó dormido yo ya
lleva 2
minutos dorm hasta la a
tenemos un testigo ocular Carlitos a qué
horas estábamos sentados nosotros ahí a
las se en punto en punto en el lobby
bueno tenemos otro testigo
[Música]
saluda estar pelado para soy era normal
pero la chimba yo dije que tenía que
apretar prometí que cuando se me
dier señor muchas gracias por este día
de hoy Muchas gracias porque amanecimos
aliviados no amanecimos con salud
gracias por este equipo de trabajo
Gracias por tener trabajo gracias por
estar aquí en Chile tan lejos de la casa
trabajando señor permítenos regalarles
un momento bien especial a la gente que
vino hoy y lo más importante Gracias por
dejarnos disfrutar señor y por
permanecer como una familia Señor Amén
[Aplausos]
am por
venir ch No a usted por venir Hasta
la representa el género exao chimba
huevón te trae una Un detallito de una
todavía no son los míos pues pero hay
que poner al de la
como mi niño Oh para que estrene cuando
quiere
es
papi ch ahora mismo Porta
[Música]
puro
goex esto lo más cabrón para entrenar
caminar show para hacer show sobre todo
la corre los
guardias qué duroo me quedan
perfecto Love e y si se anima para lo de
Argentina yo dije que yo estoy activo
seguro yo le tengo una propuesta de la
igual ahorita cuando terminemos ya
[Música]
sabes las chimbitas a ver dónde están
que peleen la nalguita como chinchann se
sientan en la silla del huracán Viper
Viper no confía en nada Ey oitos verdes
son de botega me llega a la casa to ser
r entrega Carolina t y Marcela toda bti
toda margiela Uy toda caen tomy no hoy
es viernes van para el club Shiny hoy
tienen show son ellas las que hacen el
gol e no hacen fila para el VIP to Taco
la tenis de llegaron sorner En suv toda
cara diamantes anillo rub to baby llegan
al par una paisita ot de ot exa Miami
los gatos buscando
mamab que gana el Paris una paisita otr
del Cali otro exótica Miami tod los
gatos buscando la
m"
tjUUyfQC_cg,"es el cuerp
[Música]
suor esa cámara como se ve bonito huevón
estamos en este momento en los rals como
de bilingue
inglés estamos aquí probando con todos
nuestros invitados hev estamos con paita
conlima con sister con
mejor dicho Todo el mundo está aquí para
elol palusa de Chile de aquí para
Argentina Argentina para Paraguay de
Paraguay para Colombia
yame aquí papi mirame este tipo de
camiseta este mer de confianza María y
ese modelo V papi este juguito ave Marí
ese
jugo juguito de perreo que le llaman
hermano aquí seguimos en los ensayos
arduos difíciles muy largos la verdad
Tenemos aquí a uno de nuestros
compañeros de trabajo más famosos más
aclamados por por la audiencia más
aclamados por el público acompáñenme Oh
mi gran
lord te quiero hacer una entrevista cero
forzosa Qué bien Me encanta cero
impostada impa me imagino que sabes qué
preguntar Claro que sí hablemos de todas
queos
quier Quiero saber guitarras Don por
tienen tantas cuerdas tengo algo para
decir nca gana nosotros ganamos el
sábado
[Aplausos]
[Música]
ag c por otro pensando en lo perdimos
tod pensando en lo perdimos
too usted vamos a pasar bien
bueno el viernes y gracias por venir hoy
huevón Navidad est me siento Navidad
Gracias fechito la Navidad
fecho es verde pero no es como el
gr voy a extrañarte mami Espero y te
vaya bien vete en el Ferrari que se va
de cero a c más rápido de lo que s fue
lo que sentías tú por mí No regreses así
yo te llamo y te diga que voy a morir si
te vas de mi cor ti lleva una fte va a
doler pero mami Es mejor que me faltes d
te Ojalá y te de lo que no pude darte
siento que se l una amiga
[Música]
atacante"
PffEcIfNftc,"♪♪
♪ LAS CHIMBITAS A VER
DONDE ESTAN? ♪
♪ QUE PELEN LAS NALGUITAS
COMO CHIN CHAN ♪
♪ SE SIENTAN EN LA SILLA
DEL HURACÁN ♪
♪ VIPER VIPER NO CONFIA
EN NA’ EY! ♪
♪ OJITOS VERDES SON DE BOTTEGA ♪
♪ ME LLEGA A LA CASA
FLOW SERVIENTREGA ♪
♪ CAROLINA, TATI Y MARCELA ♪
♪ TODAS BOUTIQUE YEAH!
TODAS MARGUIELLA UY! ♪
♪ TODAS CAEN DOMINÓ ♪
♪ HOY ES VIERNES VAN PA
EL CLUB ♪
♪ THEY’RE SHINY SIM ELLAS LAS
QUE HACEN EL GOL ♪
♪ NO HACEN FILA PARA EL VIP
CON LOS TACOS, LAS TENNIS
DE LOUI V ♪
♪ ELLAS LLEGARON
SORNERAS EN SUV ♪
♪ TODAS CARAS DIAMANTES,
ANILLOS, RUBÍ ♪
♪ HEY! ♪
♪ TOA’ LAS BABIES LLEGAN
AL PARTY ♪
♪ UNAS PAISITAS OTRAS DE CALI ♪
♪ OTRAS FLOW EXÓTICAS MIAMI ♪
♪ TODOS LOS GATOS BUSCANDO
LAS MAMIS ♪
♪ TOA’ LAS BABIES LLEGAN AL
PARTY ♪
♪ UNAS PAISITAS OTRAS DE CALI ♪
♪ OTRAS FLOW EXÓTICAS MIAMI ♪
♪ TODOS LOS GATOS
BUSCANDO LAS MAMIS ♪
♪♪"
x2oUajHp8pg,
HNL2K0O4-Is,
H_P0g4md5_s,
tgf5pA2rbZI,
MRJoccXTcpI,
7auxdY9XskA,
-52MrX5yDqg,"señores como
siempre su narradores que los han
acompañado durante todas esas temporadas
Luis el [ __ ]
villamizar Pedro milord
Mejía y yo señores
Salomón finalmente el equipo ha llegado
a la cancha del Real increíble así sea
chupando banca Luis aquí estamos
chupando frío también se dice se rumora
que se anuncia este año el juego en el
gran campo para la temporada 2024 sigan
en estudio nos vamos con imágenes de los
partidos anteriores Muchas
gracias velo velo velo Déjame
déjame no que boqueo
perro no perro cómo le pasan un balón
mirado meas que hacer tias que una
bicicleta tenías que venirte a sacar al
Man
aquí qu es el fal que me esta contando
ayer no sé qu es el focal capitulos de
mi vida Y qué pasó con los blogs ya no
se llaman blogs o sea los blogs es otra
cosa el espacio creativo de nuestro
amigo de nuestro presentador insignia
engagement entonces cambiamos de
[Risas]
presentador
del estoy abriendo una
votación pero para para que se vuelva a
pintar as a pintar es video como hij de
[ __ ] pintar le encargué los colores
al
[Música]
perro es
el Este no es
el lo mat Pero podemos hacer misa
[Música]
negra
[Música]
stando
veramente ide
la
[Música]
eso qued
[Música]
ch bus no
snde buscando
respuestas mi reina temblaban las
piernas contigo la noche no no eran para
dormir Me
[Música]
encanta B Mira saluda Saluda a la cámara
que te están
escuchando d el botón mano
escuchate mano mira aquí le est Mostrar
algo bien interesante mano manito
mira
serento
rápido No rápido es lento perro la
[Música]
vomita
seoa
[Música]
rompieron
dul
cumpleaños
feliz
deseamos a
[Música]
ti
[Risas]
[Música]
lleg que me aumentó el poder Ahora solo
lamando
volver meor que hacer volver lleg que
que meent el poder ahora
[Música]
sol yo lo que digo es como esta parte de
aquí la discoteca la botella el privado
con la pandilla y como al
lado
queel es que estoy
volado caben en el gy la
pulsera
[Música]
mejor álbum
instrumental tres
[Música]
renito
aguardiente
el
bodegón quiero repe esta piz me
pertenece a
m d
Dale
Gan
cac damos en TR dos un
y al fin llegué una mansión de lo más
elegante le dije al taxista ponte
desodorante pensé ha llegado el príncipe
de todo
[Aplausos]
Bel ha llegado el
[Aplausos]
prp yo solo les digo que jugemos
cha de mi
noas
como como un
hevo parceros
acompañando aquí rapeando prem para Pero
tenemos a Sebas el nuevo
chamos al tatoo en tres dos
un vamos aas en tres dos 1 se acabó el
chorro yo no sé qué hacer vamos por má
guaro o vamos a
aprender ahora y ya me trajeron un
chorrito palas animas con el
combo con
con
entiende el mundo de una manera positiva
el final del mundo como tú lo conoces
porque la gente conoce el mundo de una
forma pero que a partir de ese
show ya no conoce el mundo así sino que
va a conocer un nuevo mundo
una experiencia personal porque cada uno
tiene unas experiencias
diferentes"
DwUA6misBRg,
b3LSVDQPbxU,
sflCsnRzI14,
311U48OLG2Q,
ZA7ZKB8Mo9k,
BQRERGk0eoI,
aIIkGzyOOgU,
QptiawctBe0,
1hcb710bdrM,
yUMHAwXu84o,"♪♪
♪ SON LAS 3
Y YA TIENES QUE IRTE ♪
♪ MAMI ♪
♪ NO ME VAS A OLVIDAR ♪
♪ SI ESE HIJUEPUTA TE TOCA BEBE
NO DUDES ME TIENES QUE LLAMAR ♪
♪ LA BABY ESTÁ COMO COQUETA ♪
♪ ME ESTA VIENDO A LOS OJOS
Y YO MIRANDO LAS TETAS ♪
♪ ME COGIÓ DE LA MANO
Y FUE COMO TOMAR DOS PEPAS ♪
♪ ESTABAMOS PRENDIDOS
COMO QUE ME HIZO LA VUELTA ♪
♪ POR ELLA ME PONGO SERIO ♪
♪ ESA MAMACITA ME GUSTA DESDE
EL COLEGIO ♪
♪ MAMI LLAMA QUE ESTOY EBRIO
QUE TE LLEGO SIN MISTERIO ♪
♪ TODOS LOS PATOS TE TIRAN
YO TE PARTO POR EL MEDIO ♪
♪ YO LE MUERDO
HASTA LAS NALGAS ♪
♪ MAMI DESNUDATE PERO QUEDATE
EN TANGAS ♪
♪ QUE VOY A DARTE
UNA UNA QUE OTRA TANDA ♪
♪ TOMA EL MICROFONO QUIERO VER
COMO CANTAS ♪
♪ UH ♪
♪ MAMI QUE LINDA ESTAS ♪
♪ QUE RICO HUELE TU SPLASH ♪
♪ HOY ME GASTO LA FUNDA EN TI ♪
♪ LA NOCHE ES ESPECIAL ♪
♪ YEAH ♪
♪ MI BEBE QUE LINDA ESTAS ♪
♪ HOY A LA CASA NO LLEGAS ♪
♪ HOY ME GASTO LA FUNDA EN TI ♪
♪ LA NOCHE ES ESPECIAL ♪
♪ LA FARRA A TOPE Y YO A CABALLO
POR ESE CULOTE ♪
♪ DESENFOCAO’ POR LA MIRELLA
DE SU ESCOTE ♪
♪ LE OFREZCO CHORRO PA
QUE NO SE AGOTE UY ♪
♪ TODOS ESOS PATOS QUE TE TIRAN
LOS MANDAMOS A HACER FILA‘ ♪
♪ TU TOMAS TEQUILA ♪
♪ Y UN CREEPYSITO QUE HOY
EL FERXXO TE CUIDA ♪
♪ SE CALENTÓ Y NOS FUIMOS
PA LA ESQUINA ♪
♪ UN SOBETEO DE ESOS
QUE NO SE OLVIDAN ♪
♪ UH ♪
♪ MAMI QUE LINDA ESTAS ♪
♪ QUE RICO HUELE TU SPLASH ♪
♪ HOY ME GASTO LA FUNDA EN TI ♪
♪ LA NOCHE ES ESPECIAL ♪
♪ MI BEBÉ QUE LINDA ESTAS ♪
♪ HOY A LA CASA NO LLEGAS ♪
♪ HOY ME GASTO LA FUNDA EN TI ♪
♪ LA NOCHE ES ESPECIAL ♪
♪♪
♪ LA FARRA A TOPE Y YO A CABALLO
POR ESE CULOTE ♪
♪ DESENFOCAO’ POR LA MIRELLA
DE SU ESCOTE ♪
♪ LE OFREZCO CHORRO PA
QUE NO SE AGOTE UY ♪"
OBL9eOhENlY,"t
tienes
[Música]
gusta
cámara
comoa ya papa u [ __ ] no he comprado las
pilit cé
[Música]
inglés como
bueno
serio vamos a sacar las referencias
Cuáles de esto porque no dieron nada de
su
computador
mal de Netflix por eso es que me
haciendo sentir mal FR la cámara que me
estén grabando para y sentirme
malum por eso
pero yo no quiero hablar de eso me pongo
muy
triste es que no van los tiempos no elum
yo creo que yo me me vo a bajar de este
bus ahora mismo porque me va mucha mucha
comodidad
esto
no hacer
[Aplausos]
todo el Oh vaya pero quién es este loco
que vino hoy al taller Hola Yo soy de un
cantante de música colombiana reggaetón
para ser más exactos espera momento Oye
Brandon Ven aquí ahora mismo que tenemos
un cantante de
colombiano muchos de mis conciertos
llamo también a Mario Mario Mario es
colombiano Mario debe ser latino bueno
de pronto latin rolo Sí porque de pronto
pero pero igual hay que volver aar igual
hay que vver grabar todo huevón pues
ya sí la [ __ ] pues no la voté
yo tod sola solo pero no puedo creer lo
que estoy
escuchando para que empecemos aar Y
lleguemos un poco más al
sur No hay nadie como
tú que me lo como
tú voy a encontrar tu
latitud
[Música]
Bend
lo puso hacer Beatbox no está muy buena
[Aplausos]
[Música]
pero estoy viendo que la producción es
tan grande y tan brutal o sea esto que
estamos haciendo para el año que que
viene es es un sueño Me entiendes otra
liga es como otro
nivel
ahelo
Wow
Perdón la
[Música]
noche dentro la agagua tú puedes
quemar sube una estoria dentro del carro
y que se piquen e e
e rico siempre es
prohibido creyendo que se llevan tod
estás con él si quieres estar
conigo no soy maleante
[Música]
pero
gustar darle un mensaje especial a los
nuos
[Música]
[Aplausos]
[Música]
talentos la
pistola estaba put por dentro ella se
Arre
[Música]
sola"
5p-wVHAKkbc,"much Love
loveis d you colombi
colombiano
people happ
amor Qué ojos Qué ojos tan bonitos
tienes tan bonitos tiene
Exacto qué grande recuerdo estamos
viendo imágenes en pantalla en este
momento de las mejores actuaciones del
equipo
titular aquellos Galácticos de ese
mágico
2019 recordemos que en esa época en esa
liga se jugaban partidos lunes martes
miércoles jueves era como ahora que se
juega solo sáb los sábados domingos se
jugaba de lunes a viernes lunes a
domingo grandes momentos grandes
recuerdos sigan en estudio los dejamos
con imágenes imágenes de lo que va a ser
el partido aquí en
Francia
[Música]
[Música]
y
buen de esa época mod de la historia
aquí en par Entonces los invitamos No se
pierdan
ahí
conito Afirma y no había salido este
tema est
como no se había
salido es no salió en diciembre No ese
salió en el diciembre
anterioro 2019 y yo me pinté el pelo
para para
[Música]
mí más
[Música]
huevón
[Música]
[Música]
m de gato pero normal gracias miguis
gracias por ese video
miguis contando y ese no tiene el de
mañana y Y sí lo escuchamos pues pero
hay que escuchar
todo temas huevón salendo
[Aplausos]
dio los dos adictos a lo ilegal no nos
importa porque somos
can yo F el primero desde antes
noos Marte aparece
[Música]
solo Thank
[Música]
you the
other
recuper
copia del disco del
[Música]
M"
